"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean"
"Pelsartia_humeralis",1343.7144,"Pelsartia_humeralis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Pelsartia","Pelsartia humeralis",13.4170127159681,22.3412307061339,19.355518311112,1396.3962
"Pempheris_adspersa",1396.4331,"Pempheris_adspersa_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris adspersa",21.9562128061043,31.0115459415681,6.86496855390068,1421.3532
"Pempheris_adusta",1269.4246,"Pempheris_adusta_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris adusta",12.4763640560417,22.4672365188916,4.66352549886664,1371.3763
"Pempheris_affinis",1299.8586,"Pempheris_affinis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris affinis",13.6667336803919,23.8559674219,4.88538535080447,1323.1633
"Pempheris_analis",1326.5636,"Pempheris_analis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris analis",14.0521321154021,23.6649236514696,4.27145537769557,1433.8394
"Pempheris_compressa",1352.3303,"Pempheris_compressa_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris compressa",13.9854696311683,24.1641817297803,4.94832568398446,1506.6189
"Pempheris_klunzingeri",1359.8923,"Pempheris_klunzingeri_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris klunzingeri",13.9636792565209,24.05646441691,4.63329939976772,1450.2432
"Pempheris_mangula",1360.454,"Pempheris_mangula_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris mangula",13.58736803576,23.0862602742189,4.20007746494623,1464.7227
"Pempheris_molucca",1363.5508,"Pempheris_molucca_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris molucca",13.1755167835793,22.9008064517725,4.33112176840138,1400.0037
"Pempheris_multiradiata",1425.3813,"Pempheris_multiradiata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris multiradiata",10.892881697706,21.7263365787316,4.21944184697549,1410.01785
"Pempheris_ornata",1422.6301,"Pempheris_ornata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris ornata",14.3079752265426,26.0659799227204,5.34231975999727,1453.4176
"Pempheris_oualensis",1318.3838,"Pempheris_oualensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris oualensis",13.653611891411,24.925207369607,5.48656031169077,1409.5448
"Pempheris_schomburgkii",1263.518,"Pempheris_schomburgkii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris schomburgkii",13.644206174782,23.7217246625076,4.60078423077792,1263.518
"Pempheris_schwenkii",1354.1943,"Pempheris_schwenkii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris schwenkii",12.9797212575429,23.4737320382528,4.6620595041099,1313.3376
"Pempheris_vanicolensis",1409.1995,"Pempheris_vanicolensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pempheridae","Pempheris","Pempheris vanicolensis",13.1400000000116,24.132019719472,5.44199636403486,1454.6204
"Pentaceropsis_recurvirostris",1579.0917,"Pentaceropsis_recurvirostris_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pentacerotidae","Pentaceropsis","Pentaceropsis recurvirostris",3.7001451266983,19.5803794701498,3.24121981258351,1678.51935
"Pentapodus_aureofasciatus",1527.4619,"Pentapodus_aureofasciatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus aureofasciatus",6.84288449619983,17.1389406734082,4.01675165931436,1462.04556666667
"Pentapodus_caninus",1361.7573,"Pentapodus_caninus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus caninus",5.09694458877789,16.4696791919087,3.74534237470399,1472.9479
"Pentapodus_emeryii",1449.7133,"Pentapodus_emeryii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus emeryii",16.4661980919121,24.9869319474405,7.25422059761623,1490.3298
"Pentapodus_paradiseus",1529.6117,"Pentapodus_paradiseus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus paradiseus",7.4683341454251,17.8668147511859,4.8638438618884,1494.91785
"Pentapodus_porosus",1416.9746,"Pentapodus_porosus_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus porosus",6.30978902385583,17.4486860038957,6.24669695294313,1434.0299
"Pentapodus_trivittatus",1396.9905,"Pentapodus_trivittatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus trivittatus",7.43835395149945,18.6406474037017,4.74594035753069,1412.5606
"Pentapodus_vitta",1559.673,"Pentapodus_vitta_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Nemipteridae","Pentapodus","Pentapodus vitta",10.7242277400904,21.4158849817359,6.0921242838368,1448.294
"Pervagor_alternans",1463.2454,"Pervagor_alternans_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Pervagor","Pervagor alternans",6.47173771646832,13.0860095888199,5.79053503741706,1462.9844
"Pervagor_aspricaudus",1505.878,"Pervagor_aspricaudus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Pervagor","Pervagor aspricaudus",4.6696725202329,12.2897018510541,3.93828063478321,1614.4102
"Pervagor_janthinosoma",1540.4701,"Pervagor_janthinosoma_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Pervagor","Pervagor janthinosoma",7.83875984076909,15.4379471437271,4.80168602471009,1474.1195
"Pervagor_marginalis",1578.007,"Pervagor_marginalis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Pervagor","Pervagor marginalis",4.29749991997436,11.8801143419023,4.46747696831997,1567.3737
"Pervagor_melanocephalus",1578.3591,"Pervagor_melanocephalus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Pervagor","Pervagor melanocephalus",7.11150271988508,14.297506509115,4.97630111557576,1599.5011
"Petroscirtes_breviceps",1376.8766,"Petroscirtes_breviceps_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Petroscirtes","Petroscirtes breviceps",8.75071261975579,14.9582694359553,5.03989048894427,1481.9602
"Petroscirtes_fallax",1457.346,"Petroscirtes_fallax_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Petroscirtes","Petroscirtes fallax",9.49443103808091,15.4817919797056,6.10403057198221,1477.9014
"Petroscirtes_lupus",1412.7217,"Petroscirtes_lupus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Petroscirtes","Petroscirtes lupus",9.16833033870943,15.0949546935483,5.98879208521589,1435.76065
"Petroscirtes_mitratus",1409.675,"Petroscirtes_mitratus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Petroscirtes","Petroscirtes mitratus",7.94550560622503,14.2807163410615,5.0809660336402,1408.06245
"Phanerodon_atripes",1208.4485,"Phanerodon_atripes_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Phanerodon","Phanerodon atripes",2.57707053860379,11.0474203478154,3.67623848238983,1228.3878
"Pholidapus_dybowskii",1249.2881,"Pholidapus_dybowskii_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Pholidapus","Pholidapus dybowskii",17.2829105245788,24.7630083125684,6.9254322521324,1257.8826
"Pholidichthys_leucotaenia",1568.5549,"Pholidichthys_leucotaenia_A_4","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pholidichthyidae","Pholidichthys","Pholidichthys leucotaenia",104.908647770005,105.078213652468,5.17048005579186e-06,1492.47455
"Pholis_crassispina",1182.9137,"Pholis_crassispina_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis crassispina",11.6034807214647,21.4859285131645,8.75450126037297,1206.8733
"Pholis_gunnellus",1418.6213,"Pholis_gunnellus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus",15.1700628790734,24.9069142189337,14.5185362108978,1412.3853
"Phyllogobius_platycephalops",1249.4758,"Phyllogobius_platycephalops_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Phyllogobius","Phyllogobius platycephalops",22.865755643339,30.4294616871497,6.30251541955349,1333.1846
"Pictichromis_paccagnellae",1537.8025,"Pictichromis_paccagnellae_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pictichromis","Pictichromis paccagnellae",7.40380871334817,31.5210779138679,3.91186005339155,1535.3699
"Pictichromis_porphyrea",1519.3767,"Pictichromis_porphyrea_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pictichromis","Pictichromis porphyrea",13.2343773622648,35.0504302467999,10.4693946701116,1597.797
"Pictilabrus_laticlavius",1574.9802,"Pictilabrus_laticlavius_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pictilabrus","Pictilabrus laticlavius",8.80952870340362,15.4300777129763,6.4808799365754,1423.0764
"Pictilabrus_viridis",1535.2533,"Pictilabrus_viridis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pictilabrus","Pictilabrus viridis",8.60712730047081,15.5776700248763,6.73178640950259,1416.76293333333
"Pinguipes_brasilianus",1315.2261,"Pinguipes_brasilianus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pinguipedidae","Pinguipes","Pinguipes brasilianus",17.126243368565,40.4541274582618,14.4820838748018,1300.61065
"Pinguipes_chilensis",1380.9106,"Pinguipes_chilensis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pinguipedidae","Pinguipes","Pinguipes chilensis",36.9237997219137,54.5770965246788,22.494214490366,1378.24836666667
"Plagiotremus_azaleus",1457.3108,"Plagiotremus_azaleus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus azaleus",8.71506382045431,15.2624745745824,6.41130118122909,1522.647
"Plagiotremus_ewaensis",1570.0674,"Plagiotremus_ewaensis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus ewaensis",9.14927508687093,15.9371819113,5.87800814345778,1611.0776
"Plagiotremus_goslinei",1467.5745,"Plagiotremus_goslinei_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus goslinei",7.7716801062262,14.7046945899376,6.45159005102504,1478.9258
"Plagiotremus_laudandus",1479.7273,"Plagiotremus_laudandus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus laudandus",8.09934432293282,15.1179234910358,6.15199911424813,1535.99253333333
"Plagiotremus_phenax",1329.0605,"Plagiotremus_phenax_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus phenax",8.18786459368548,15.2313125198939,6.51230673376297,1420.4746
"Plagiotremus_rhinorhynchos",1680.356,"Plagiotremus_rhinorhynchos_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus rhinorhynchos",8.75906731052556,15.6898797068425,6.67898036144931,1521.85945249871
"Plagiotremus_tapeinosoma",1519.1191,"Plagiotremus_tapeinosoma_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus tapeinosoma",8.31462178265795,15.3830292855631,6.40425883201724,1517.4879
"Plagiotremus_townsendi",1449.5701,"Plagiotremus_townsendi_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Plagiotremus","Plagiotremus townsendi",8.59232773633176,15.278577739229,6.01262426067403,1546.34395
"Platax_batavianus",1872.3673,"Platax_batavianus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ephippidae","Platax","Platax batavianus",29.7202699589929,49.8526114161952,16.1683573220787,1673.5748
"Platax_boersii",1356.599,"Platax_boersii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ephippidae","Platax","Platax boersii",14.3015808233893,37.0512798797987,11.7188261472703,1379.70225
"Platax_orbicularis",1616.177,"Platax_orbicularis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ephippidae","Platax","Platax orbicularis",10.7276656327612,34.6959207222317,10.7965429485882,1549.254
"Platax_pinnatus",1750.9685,"Platax_pinnatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ephippidae","Platax","Platax pinnatus",14.7486899919936,40.4452918961844,10.0523182998595,1636.9767
"Platax_teira",1632.379,"Platax_teira_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ephippidae","Platax","Platax teira",7.4554085899318,30.0443967215409,7.72719164012272,1636.05935
"Platycephalus_bassensis",1228.885,"Platycephalus_bassensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","Platycephalus bassensis",22.0184429681198,31.3375140190914,13.9245355339034,1307.1882
"Platycephalus_endrachtensis",1186.0009,"Platycephalus_endrachtensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","Platycephalus endrachtensis",29.5691872581176,40.2156886710771,13.236777992525,1237.9475
"Platycephalus_fuscus",1275.2296,"Platycephalus_fuscus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","Platycephalus fuscus",29.2265871581203,40.8078258453162,11.5539860989267,1297.8031
"Platycephalus_laevigatus",1307.2063,"Platycephalus_laevigatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","Platycephalus laevigatus",20.6389995511735,29.1391827151358,15.8585952146702,1366.334
"Platycephalus_richardsoni",1241.8701,"Platycephalus_richardsoni_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","Platycephalus richardsoni",28.9037465597989,37.740716430337,14.6467033360978,1288.2412
"Platycephalus_speculator",1190.9578,"Platycephalus_speculator_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","Platycephalus speculator",24.3867022325663,33.6343078848491,14.0035340185523,1185.8096
"Platygillellus_rubellulus",1295.5974,"Platygillellus_rubellulus_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Dactyloscopidae","Platygillellus","Platygillellus rubellulus",21.4300018436669,28.1561771692429,5.85812364393242,1369.3389
"Plectorhinchus_albovittatus",1633.9911,"Plectorhinchus_albovittatus_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus albovittatus",20.763000418771,25.2222141969182,5.40974798575924,1444.11738
"Plectorhinchus_caeruleonothus",1639.2842,"Plectorhinchus_caeruleonothus_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus caeruleonothus",NA,NA,NA,1434.80016666667
"Plectorhinchus_chaetodonoides",1752.978,"Plectorhinchus_chaetodonoides_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus chaetodonoides",9.54876505817257,15.6469522888365,1.94044005481108,1628.04765
"Plectorhinchus_chrysotaenia",1555.1604,"Plectorhinchus_chrysotaenia_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus chrysotaenia",23.1414198318199,30.308511521245,8.119723557026,1580.5061
"Plectorhinchus_diagrammus",1634.9358,"Plectorhinchus_diagrammus_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus diagrammus",18.2628982272529,22.7230625189543,5.27400348446528,1588.64176666667
"Plectorhinchus_flavomaculatus",1479.7186,"Plectorhinchus_flavomaculatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus",9.99686190068418,16.0044234224751,2.23843521585306,1504.8739
"Plectorhinchus_gibbosus",1449.7087,"Plectorhinchus_gibbosus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus gibbosus",22.0555057259462,27.1861608344927,6.45261792601644,1357.36265
"Plectorhinchus_lessonii",1554.5798,"Plectorhinchus_lessonii_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus lessonii",9.89751292092977,16.071300576991,3.28287550350746,1535.4493
"Plectorhinchus_lineatus",1655.1849,"Plectorhinchus_lineatus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus lineatus",13.6357689616368,19.2328472411865,5.11864068585296,1620.01493333333
"Plectorhinchus_multivittatus",1624.0732,"Plectorhinchus_multivittatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus multivittatus",14.4910185864162,20.3474527997959,10.0233104845922,1634.3691
"Plectorhinchus_picus",1448.7651,"Plectorhinchus_picus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus picus",9.57285563736158,15.6735631882658,2.35203996644039,1463.6531
"Plectorhinchus_polytaenia",1745.061,"Plectorhinchus_polytaenia_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus polytaenia",10.044983867793,16.644001650899,3.91108440582348,1700.0221
"Plectorhinchus_vittatus",1644.732,"Plectorhinchus_vittatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus vittatus",9.94349314999969,16.4260028989578,4.16673935928454,1654.49903896663
"Plectranthias_nanus",1459.0596,"Plectranthias_nanus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectranthias","Plectranthias nanus",9.52681396665396,17.432719869308,9.7623220434948,1447.0483
"Plectroglyphidodon_dickii",1513.394,"Plectroglyphidodon_dickii_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon dickii",5.85342709355859,11.625426883025,3.82896051147744,1465.19044240777
"Plectroglyphidodon_flaviventris",1339.2109,"Plectroglyphidodon_flaviventris_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon flaviventris",6.80020194791602,13.0006286811484,4.18669085739622,1364.3853
"Plectroglyphidodon_imparipennis",1462.0623,"Plectroglyphidodon_imparipennis_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon imparipennis",5.3569118806506,11.6155068476244,4.41692655129666,1464.0969
"Plectroglyphidodon_johnstonianus",1439.1056,"Plectroglyphidodon_johnstonianus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon johnstonianus",6.91536628188657,12.2962477168958,3.9505232974727,1408.39987419561
"Plectroglyphidodon_lacrymatus",1743.7334,"Plectroglyphidodon_lacrymatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus",7.77258507725304,13.9763251560395,4.24993874093832,1542.70550882701
"Plectroglyphidodon_leucozonus",1471.685,"Plectroglyphidodon_leucozonus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon leucozonus",6.49604796120296,12.7046641080303,4.94533017297181,1442.940375
"Plectroglyphidodon_phoenixensis",1414.1936,"Plectroglyphidodon_phoenixensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon phoenixensis",8.33127588608682,13.5570655099466,5.3401204813569,1439.0476
"Plectropomus_areolatus",1323.4084,"Plectropomus_areolatus_A_1","YES",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus areolatus",11.8316834253619,23.1781995114233,11.48941677289,1348.3296
"Plectropomus_laevis",1489.4456,"Plectropomus_laevis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus laevis",11.2639887899715,22.3770591200413,10.9141069374749,1498.03003333333
"Plectropomus_leopardus",1241.203,"Plectropomus_leopardus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus leopardus",10.4823926664486,22.8032926446781,9.93493931320337,1299.254
"Plectropomus_maculatus",1399.309,"Plectropomus_maculatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus maculatus",12.7446306764752,24.8659200439401,12.1605272077873,1433.9414
"Plectropomus_oligacanthus",1366.2915,"Plectropomus_oligacanthus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus oligacanthus",11.6207791011563,23.7205720313331,11.740446033839,1453.2014
"Plectropomus_pessuliferus",1489.42012362662,"Plectropomus_pessuliferus_172","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus pessuliferus",11.8177724668629,24.0520248601879,10.5935758960016,1463.46134120887
"Pleurosicya_elongata",1459.8918,"Pleurosicya_elongata_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pleurosicya","Pleurosicya elongata",22.6497784725119,34.6887101762965,11.5872607608432,1419.2226
"Pleurosicya_mossambica",1367.1947,"Pleurosicya_mossambica_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pleurosicya","Pleurosicya mossambica",17.6554055068691,31.4732237520085,11.5586652184349,1347.436
"Plotosus_canius",1284.5485,"Plotosus_canius_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Plotosus","Plotosus canius",32.2884839720496,61.3145315085346,5.54538263208067,1320.0569
"Plotosus_japonicus",1556.4111,"Plotosus_japonicus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Plotosus","Plotosus japonicus",22.0505281766748,54.2848581836469,5.58779833196175,1525.60965
"Plotosus_lineatus",1385.906,"Plotosus_lineatus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Plotosus","Plotosus lineatus",22.5521142793093,54.9852223283821,4.78919446863445,1460.6077
"Pollachius_pollachius",1243.6674,"Pollachius_pollachius_J_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius pollachius",40.5502463600003,52.5112680291785,13.5301543731431,1297.43155
"Pollachius_virens",1222.4888,"Pollachius_virens_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens",24.8171479300001,45.6537859291779,10.6455974212348,1263.6682
"Polysteganus_praeorbitalis",1480.3698,"Polysteganus_praeorbitalis_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Polysteganus","Polysteganus praeorbitalis",13.7009677752388,20.497053391849,2.68023088085357,1379.11895
"Polysteganus_undulosus",1422.4275,"Polysteganus_undulosus_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Polysteganus","Polysteganus undulosus",16.954059765608,25.3268635301762,7.56892344601592,1464.07385
"Pomacanthus_arcuatus",1693.637,"Pomacanthus_arcuatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus arcuatus",2.97189626516861,13.6165497364441,2.17550436870816,1637.4703
"Pomacanthus_imperator",1941.6582,"Pomacanthus_imperator_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus imperator",11.690522639449,19.2285054502033,5.55998573046011,1887.711875
"Pomacanthus_navarchus",1808.0773,"Pomacanthus_navarchus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus navarchus",14.4524558909732,21.7010015392426,5.54617140579365,1807.17925
"Pomacanthus_paru",1791.97,"Pomacanthus_paru_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus paru",4.79941340793123,14.7644310411489,2.3742314630234,1762.7146
"Pomacanthus_semicirculatus",2037.38,"Pomacanthus_semicirculatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus semicirculatus",17.3239546594491,22.8426378325368,3.63629623326902,1865.45957947759
"Pomacanthus_sexstriatus",1956.1558,"Pomacanthus_sexstriatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus sexstriatus",9.13912589189748,19.253328873055,1.95247265099867,1821.43436666667
"Pomacanthus_xanthometopon",1981.2024,"Pomacanthus_xanthometopon_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus xanthometopon",12.7425937174693,20.9974309447462,3.56410864394827,1824.3442
"Pomacanthus_zonipectus",1918.5818,"Pomacanthus_zonipectus_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus zonipectus",8.02004171235568,17.2854258627422,1.88833983141106,1728.88775
"Pomacentrus_adelus",1367.1549,"Pomacentrus_adelus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus adelus",4.91059474897566,9.35799463141081,2.79754941369847,1287.7693
"Pomacentrus_albimaculus",1455.4303,"Pomacentrus_albimaculus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus albimaculus",5.36763208974927,9.72791779781423,2.91119413568966,1428.5052
