names_worms,scores,species,set
Scarus_vetula_M_1,1728.695,Scarus_vetula,e
Scorpaena_ascensionis_A_1,1500.865,Scorpaena_ascensionis,e
Siganus_stellatus_A_1,1580.1570000000002,Siganus_stellatus,e
Sphyraena_ensis_A_1,1170.503,Sphyraena_ensis,e
Thalassoma_quinquevittatum_M_3,1590.467,Thalassoma_quinquevittatum,e
Trachinotus_rhodopus_J_1,1333.725,Trachinotus_rhodopus,e
Variola_louti_J_1,1529.342,Variola_louti,e
Xanthichthys_mento_A_2,1637.108,Xanthichthys_mento,e
Zanclus_cornutus_139,1791.70153012879,Zanclus_cornutus,e
Zebrasoma_xanthurum_A_1,1763.9660000000001,Zebrasoma_xanthurum,e
